order_id,pay_dt,product_spu_id,product_spu_name,product_sku_id,2FA Enabled,Can Update Email,Email Access,Email Changeable Time,FN-Email Changeable Time,FN-Email Type,FN-Hot OG Outfit,FN-PVP platform,FN-Parental Control,FN-USP,FN-account level,FN-back bling amount,FN-dances amount,FN-dances pic,FN-edition,FN-full mail access,FN-gliders amount,FN-gliders pic,FN-have save the world,FN-mail type,FN-outfits amount,FN-outfits pic,FN-pickaxes amount,FN-pixaxes pic,FN-v-bucks amount,Fortinte|Account|Server/Platform,Last Login,SaleType,Save The World,fn-back bling pic
2058725167250542594,2026-05-25,2056767964959703041,FA / 102 SKINS / THE REAPER / ELITE AGENT / OMEGA (STAGE 5) / OG STW,2056768005950636034,No,No,Yes,,,Other,Omega,Xbox,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2050919171149094913,2026-05-03,2002085764443914242,[PC/PSN/XBOX] 93 skins | Gold Brutus | Gold Midas | Fixer | Vivi Chroma | Sultura | Subzero Cryptic | The Imagined | Kymera | Joey | Raz,2028565018076721153,No,Yes,Yes,,,Other,,LEGO,Yes,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2047521385202180097,2026-04-24,2041837349818445826,[PC] 183 skins | OG STW | IKONIK | Glow | Travis Scott | Gold Meowscles | Gold Brutus | Gold Midas | Rogue Agent | Point Patroller | John Wick |,2041837375605026818,No,No,Yes,,,Other,Travis Scott,PSN,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2051353745263484929,2026-05-05,2045170926130905089,[PC/Nintendo] 103 skins | The Reaper | OG STW | Eon | Elite Agent | Take The L |,2045170968917000193,No,No,Yes,,,Other,The Reaper,Xbox,No,Others,,,,,,,,,,,,,,,,,,,No,
2049408569365856257,2026-04-29,2045361613954695170,[PC/PSN/XBOX] FA 230 skins GALAXY | TRAVIS SCOTT | Leviathan Axe | Glow | Gold Midas | OG STW,2045361640643051521,No,No,Yes,,,Outlook/Hotmail,Galaxy,Twitch,,Linkable to PSN or Xbox,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2046587873196683266,2026-04-21,1993688897059475457,13819[PC/XBOX]Master Chief|Neo Versa|Travis Scott|Astro Jack|GOLDEN AGENT|Armored Kratos|GOLDEN AGENT|GOLDEN AGENT|GOLDEN AGENT,2042602026324561921,No,Yes,Yes,,,Other,Travis Scott,PSN,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2050254603692318721,2026-05-02,2043688668207902722,[PC/NIN] 240 skins | OG STW | Travis Scott | OG Paradigma | Astro Jack | Merry mint axe | Gold Brutus  | Gold Skye | Gold TNTina | Gold M,2043688692585197569,No,No,Yes,,,Other,Travis Scott,PSN,No,Rare Skin Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2046606691392212993,2026-04-21,2045515978275373058,Code [9786] [PC] 109 skins | Championship Aura | Paradigm (Reality-659) | The Foundation | Nezumi | The Origin | Malik | Era | Optimus Prime | R,2045516027239677953,No,No,Yes,,,rambler.ru,,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2048512653978931202,2026-04-27,2048126467298889730,[PC/PSN/XBOX/NNI] 319 skins | OG STW | Black Knight | Sparkle Specialist | The Reaper | Blue Squire | Royale Knight | Leviathan axe,2048126490547916802,No,No,Yes,,,Other,Black Knight,LEGO,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2048451979623378945,2026-04-27,2048321725304799234,| PC/XBOX | 19 SKINS | Gear Specialist Maya | Deadpool | Fade | Zero | TNTina | Skye | Brutus | Ocean | Agent Peely | Kit | 250 VBUCKS | FaTfh |,2048325036711391233,No,No,Yes,,,rambler.ru,,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2048614276531507201,2026-04-27,2048338920142843905,[Code 9907] [PC] 124 skins | Gold Midas | Gold Brutus | Gold Meowscles | Sultura | Grind | Fixer | Clutch | Paradigm (Reality-659) | Joey | The ,2048341258034548737,No,No,Yes,,,rambler.ru,Others,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2052149503346323458,2026-05-07,2048509183065108481,350 skins | Black Knight | Merry Mint Axe | The Axe Of Champions | Balenciaga Skins | Take The L | Astroworld Cyclone | The Reaper | Rage | Tidy,2048509207224299522,No,No,Yes,,,Other,Black Knight,LEGO,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2047156116208209921,2026-04-23,2046592796635144193,309 skins | The Reaper | Elite Agent | Itachi Uchiha | Take The L | Fresh | Reaper | Candy Axe | Ride The Pony | Gold Midas | Omega (stage 5),2046592825768779777,No,No,Yes,,,Other,Lara Croft,LEGO,No,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2050803528921247746,2026-05-03,2047092076777021441,[PSN/XBOX/NIN/PC] 102 SKINS | OG STW | BLACK KNIGHT | TAKE THE L | RENEGADE RAIDER | SPARKLE SPECIALIST | THE REAPER | BLUE SQUIRE ,2047092104102912002,No,No,Yes,,,Other,Renegade Raider,IOS,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2049190874411356162,2026-04-29,2047128750428127234,[PC] 254 skins | OG STW | Merry Mint Axe | Elite Agent | Omega (stage 5) | Rogue Agent | Polo | Frostbite | Drift | Musha | Inferno | 400 VB,2047128782950760450,No,No,Yes,,,Other,,PSN,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2047737437428084738,2026-04-25,2045864680982659074,[PSN/NIN/PC] 48 SKINS | GALAXY | BACKLASH | WASTELANDER MAGNETO | RED ARMOR | T-60 POWER ARMOR | ROCKSTAR LISA | SLAYER JUICE WRLD,2045866186776240129,No,No,Yes,,,Other,Wildcat,IOS,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,No,
2051870948205170689,2026-05-06,2046170369181007874,(PC PSN XBOX) 149 skins | Master Chief | Lina Scorch | Fixer | Subzero Cryptic | Valeria | Hades | Kado Thorne | Omegarok | Peter Griffin | Spec,2046170401410039809,No,No,Yes,,,rambler.ru,,PC,,OG Account,,,,,,,,,,,,,,,,,,,No,
2055679542422511617,2026-05-17,2054863463081480193,Fortnite Account [PC] 51 skins| Omega | Drift | Valor | Calamity | Valeria | Catalyst | Carbide | The Visitor | Peter Griffin  | Enforcer | Ragn,2054863490508034049,Yes,No,Yes,,,rambler.ru,Omega,PC,No,Rare Skin Account,,,,,,,,,,,,,,,,,,,No,
2055488344816152578,2026-05-16,2054930055078690817,[PC] 97 skins | Dark Vertex | Eon | IKONIK | Spike | Blue Striker | Rogue Agent | Prodigy | Stage 4 | Y406,2054930076243148802,No,No,Yes,,,Other,,PSN,,OG Account,,,,,,,,,,,,,,,,,,,No,
2051742105795170306,2026-05-06,2049281591501959169,[PC/NS/XBOX] 404 SKINS | Master Chief | Royale Knight | Blue Squire | The Reaper | Elite Agent | Rogue Agent | Travis Scott | Astro Jack | ,2049281618349699073,No,No,Yes,,,Other,Travis Scott,LEGO,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,Yes,
2051005100761100290,2026-05-04,2049281798151122945, 41 SKINS | Royale Knight | Blue Squire | Rose Team Leader | Warpaint | Royale Shield | Squire Shield | Rust Bucket | Axecalibur | EVA ,2049281827943264258,No,No,Yes,,,Other,Omega,Xbox,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,Yes,
2049630091272278018,2026-04-30,2049285159993643010, 134 SKINS | The Reaper | Elite Agent | Rogue Agent | Sub Commander | Havoc | Rose Team Leader | Warpaint | Blue Team Leader | Blue ,2049285203954143233,No,No,Yes,,,Other,Midas,PSN,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2049553099040174081,2026-04-30,2049498203713605634,[PC/NS/XBOX] 23 SKINS | Blue Squire | Rogue Agent | Sub Commander | Havoc | Blue Team Leader | Squire Shield | Rust Bucket | EVA | Instigato,2049498249565736962,No,No,Yes,,,Other,Royal Knight,LEGO,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2049957348646887425,2026-05-01,2046253671443251201,93 skins | Blue Squire | Royale Knight | Elite Agent | Travis Scott | Astro Jack | Sultura | Point Patroller | Rogue Agent | Trilogy | Valeria,2046253701369610241,No,No,Yes,,,rambler.ru,Royal Knight,PC,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2054617098223841281,2026-05-14,2054312105149808641,68 Skins Fa / John Wick / Reaper / Deadpool / gs046,2054312131179659266,No,No,Yes,,,rambler.ru,Others,Xbox,No,Others,,,,,Standard Edition,,,,,,,,,,,,,,No,
2051363291489382401,2026-05-05,2050861290530181122,| PC/PSN | 38 SKINS | Havoc | Raz | Apprentice Evie | Charlotte | Killswitch | Outlaw Midas | Haylee Skye | Cassidy Quinn | 50 VBUCKS | FiMdS |,2050862160013594626,No,No,Yes,,,rambler.ru,,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2049265947700420609,2026-04-29,2048865253601677313,[PC/PSN] 327 skins | Renegade Raider | Leviathan Axe | Merry Mint Axe | Gold Midas | Omega (stage 5) | Y352,2048865283335098370,No,No,Yes,,,Other,,LEGO,,OG Account,,,,,,,,,,,,,,,,,,,No,
2048376385833824258,2026-04-26,2047384834527961090,[ALL PLATFORMS]-135 Skin-World Warrior OG-Eon OG-Aerial Assault Trooper-Candy Axe-Art the Clown-Subzero Cryptic-FULL ACCESS-BEST SELLER-,2047384869365850114,No,No,Yes,,,Other,Aerial Assault Trooper,LEGO,No,OG Account,,,,,Standard Edition,,,,,,,,,,,,,,No,
2047611183853768706,2026-04-24,2047389386704064514,[ALL PLATFORMS]-75 Skin-Son Goku-Vegeta-Goku Black-Beerus-Chica-Black Cat-Galaxy Grappler-Galaxy Scout-John Wick-Chun-Li-FULL ACCESS-BEST SELLER,2047427044692275202,No,No,Yes,,,Other,John Wick,LEGO,No,Dragon Ball Outfits,,,,,Standard Edition,,,,,,,,,,,,,,No,
2048359297952280578,2026-04-26,2047575245386756097,[PC/XBL] 176 skins | OG STW | Black Knight | Sparkle Specialist | The Reaper | Blue Squire | Royale Knight | Elite Agent | Omega (stage 5) | Go,2047575275455721473,No,No,Yes,,,Other,Black Knight,PSN,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2055583972946800641,2026-05-16,2054929531915460610,[PC/PSN] 5 skins | OG STW | Blue Squire | Havoc | Sub Commander | Pursuit | Skirmish | Backup Plan | Squire Shield | Clawz Retro | Instigator |,2054929566052900866,No,Yes,Yes,,,Other,Blue Squire,Twitch,No,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2045606148052496385,2026-04-19,2045601264502128642,[PC/XBOX] 38 skins | Arcane Jinx | Arcane Vi | Malik | Snap | Son Goku | Vegeta | Paradigm (Reality-659) | Wild Card | Darth Vader | Moon Knight,2045601291450531841,No,Yes,Yes,,,Outlook/Hotmail,,Steam,No,Others,,,,,,,,,,,,,,,,,,,No,
2052028091117092865,2026-05-06,2050960636280037378,[PC/PSN/XBOX/NIN] 317 skins | Dark Skully | Rogue Spider Knight | Master Chief (Matte Black) | Gold Midas | Snake Eyes | Wild Card | 50 VB,2050960661773017089,No,No,Yes,,,Other,Others,LEGO,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2057545917345681409,2026-05-22,2057431020354469889,[PC/PSN/XBOX] FA / 149 SKINS / BLACK KNIGHT / SPARKLE SPECIALIST / THE REAPER / BLUE SQUIRE / ROYALE KNIGHT / OMEGA (STAGE 5) / OG STW ULTIMATE,2057431067385200642,No,No,Yes,,,Other,Black Knight,Switch,,Linkable to PSN or Xbox,,,,,Ultimate Edition,,,,,,,,,,,,,,Yes,
2054127759361359874,2026-05-12,2051414229063819265,[PC/PSN/XBOX] 428 skins | Deluxe STW | Leviathan Axe | Candy Axe | Laugh It Up | Harley Quinn | Lara Croft | Bhangra Boogie | Reaper Axe| 300 VB,2051414263092207618,No,No,Yes,,,rambler.ru,Harley Quinn,Switch,No,Mega Stacked Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2053136085158531074,2026-05-09,2052823333286088706,FA / 135 SKINS / BLACK KNIGHT / TRAVIS SCOTT / SPARKLE SPECIALIST / THE REAPER / BLUE SQUIRE / ROYALE KNIGHT / ELITE AGENT / STW,2052823366291066881,No,No,Yes,,,Other,Sparkle Specialist,Switch,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2053188927413772290,2026-05-10,2052446612175097858,178 Skins | OG STW | The Reaper | Omega | John Wick | Take The L | Lara Croft | Spider-Man | Raptor | Ragnarok,2052446646656471042,Yes,No,Yes,,,rambler.ru,Lara Croft,PC,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2053226258259177474,2026-05-10,2052964296624750593,84 skins | Neo Versa | Heron Stance Hero | Raz | Spire Assassin | Torin | Joey | Paradigm (Reality-659) | Fade | Snap | Twyn | Eternal Knight,2052964323740925954,No,No,Yes,,,rambler.ru,,PC,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2053768691333668866,2026-05-11,2053459243558232065,[ALL PLATFORMS]-401 Skin-FULL ACCESS-BEST SELLER-,2053459268052967425,No,No,Yes,,,Other,Psycho Bandit,Steam,No,Mega Stacked Account,,,,,Standard Edition,,,,,,,,,,,,,,No,
2053321951935807489,2026-05-10,2052984190674190337,Fortnite Account [PC] 118 skins | OG STW | Naruto Uzumaki | Hybrid | Rox | Blackheart | Fusion | Zenith | The Ice King | Hades | Sorana | Midas ,2052984216758566914,No,No,Yes,,,rambler.ru,Midas,PC,No,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2059176059688443905,2026-05-26,2053156577972051970,123 skins | OG STW | Blue Team Leader | Omega (stage 5) | Rose Team Leader | Warpaint | End Zone | Rogue Agent,2053156600734539777,No,No,Yes,,,Other,Others,PC,,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2055031178252271618,2026-05-15,2053834749560393729,101 skins | Black Knight | Wonder Onesie | Sparkle Specialist | The Reaper | Blue Squire | Royale Knight | Elite Agent |,2053834773660864513,No,No,Yes,,,Other,,PC,,OG Account,,,,,,,,,,,,,,,,,,,No,
2053402390804660225,2026-05-10,2042260227655569409,[PC/PSN/XBOX] FA 122 SKINS | LYNX | DEADPOOL | BRUTUS | MEOWSCLES | WINGMAN | ONESIE | ROOK | SUN STRIDER | FABLE | RAGNAROK | ENFORCER |,2052096205340360705,Yes,No,Yes,,,Outlook/Hotmail,Juice Wrld,Xbox,,OG Account,,,,,,,,,,,,,,,,,,,No,
2054145005606682625,2026-05-12,2053484138436399106,218 skins/full access/gold midas/gold brutus/carbide stage 5/omega/rare emotes/wingman/prodigy/rage/orange justice,2053484167410651138,No,No,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,Midas,Xbox,,Mega Stacked Account,,,,,Standard Edition,,,,,,,,,,,,,,Yes,
2055693100683939841,2026-05-17,2052807889011130370,FA / 120 SKINS / BLACK KNIGHT / TRAVIS SCOTT / SPARKLE SPECIALIST / THE REAPER / BLUE SQUIRE / ROYALE KNIGHT / ELITE AGENT,2054060727131955201,No,No,Yes,,,Other,Royal Knight,Xbox,,OG Account,,,,,,,,,,,,,,,,,,,No,
2054835826565885954,2026-05-14,2054461952725172225,[PC/XBOX/Nintendo] 178 skins | Travis Scott | Gold Midas | Parental Controls | Gold Brutus | Aloy | Cloud Striker |,2054461975668015106,No,No,Yes,,,Other,Travis Scott,PSN,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2053790243297992705,2026-05-11,2042857854134751234, PC  10 SKINS  Ragnarok  Calamity  Drift  Enforcer  Huntress  Sledgehammer  150 VBUCKS  FPAM4 ,2042859849134223361,No,No,Yes,,,rambler.ru,,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2054930567159144449,2026-05-14,2054518748037419009,FA - [PC/PSN/XBOX] 55 skins | Black Knight | Sparkle Specialist | Blue Squire | Royale Knight | Wingman | Grind | Clutch | Wild Card | Fresh,2054518773425541122,No,No,Yes,,,Other,Blue Squire,LEGO,,OG Account,,,,,,,,,,,,,,,,,,,No,
2053149180599926785,2026-05-10,2051608347917991937,[PSN/PC/Xbox] 131 skins | Dummy Supreme | Backlash | Psycho Bandit | Spider-Gwen | Aerial Assault Trooper | Black Adam | Optimus Prime | Twyn | ,2051608368650436609,No,Yes,Yes,,,Other,,PC,Yes,OG Account,,,,,,,,,,,,,,,,,,,No,
2052182250534932482,2026-05-07,2051890666371801090,144 skins | Renegade Raider | IKONIK | Florin | Rogue Agent | Tart Tycoon | The Prisoner | Valor | Zenith | Omega | Blackheart | Backlash | 150 ,2051890690895896578,No,No,Yes,,,Other,Ikonik,LEGO,No,Rare Skin Account,,,,,,,,,,,,,,,,,,,No,
2053250210650554369,2026-05-10,2044564665151336450,[PC/PSN/XBOX] FA 43 SKINS | SKULL TROOPER | LYNX | ONESIE | COBALT | PEELY | TAKE THE ELF | BOOGIE DOWN | TROG | THE PRISONER | SENTINEL |,2052144876294148097,Yes,No,Yes,,,Outlook/Hotmail,Others,IOS,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2057186073967194113,2026-05-21,2054485445078728706,[PC/XBOX/Nintendo] 68 skins | The Reaper | Elite Agent | Take The L | A.I.M. | Valor | Dire | Omega |,2054485467316928513,No,No,Yes,,,Other,Omega,PSN,No,Others,,,,,,,,,,,,,,,,,,,No,
2055702543898009601,2026-05-17,2054499262216880130,[PC/PSN/XBOX/Nintendo] 180 skins | Wildcat | Parental Controls | Ronin | The Imagined | Renzo the Destroyer | The Cube Queen |,2054499284442497026,No,No,Yes,,,Other,Wildcat,Steam,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2056761289333866498,2026-05-19,2054500932757831682,[PC/Nintendo] 124 skins | Parental Controls | Trilogy | Blue Striker | Carbon Commando | Rox | The Imagined |,2054500955096694785,No,No,Yes,,,Other,,Xbox,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2054336665439559682,2026-05-13,2050957285502533633,[PC/PSN/XBOX/NIN] 209 skins | Galaxy | Gold Kratos | Vivi Chroma | Naruto Uzumaki | Championship Aura | Andre | Xander | Renee | Twyn | Fade | ,2053500054381051906,No,No,Yes,,,Other,Galaxy,LEGO,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2053865293400899585,2026-05-11,2053666880834932738,FA / 32 SKINS / SPARKLE SPECIALIST / THE REAPER / BLUE SQUIRE / ROYALE KNIGHT / ELITE AGENT / STAGE 5 / VALOR / CARBIDE / OMEGA /,2053666907435208706,No,No,Yes,,,Other,The Reaper,Xbox,,OG Account,,,,,,,,,,,,,,,,,,,No,
2055940752966430721,2026-05-17,2052818205202178049,FA / 983 SKINS / THE REAPER / LEVIATHAN AXE / UNCHAINED RAMIREZ / OMEGA (STAGE 5) / GOLD KRATOS / OG STW,2054053094022963203,No,No,Yes,,,Other,Elite Agent,Xbox,,Mega Stacked Account,,,,,Limited Edition,,,,,,,,,,,,,,Yes,
2058744898616475650,2026-05-25,2053875634671095809,[PC/PSN/XBOX/NIN] 333 skins | OG STW | IKONIK | Travis Scott | The Reaper | Royale Knight | Elite Agent | Astro Jack | Merry mint axe,2054229247360667650,No,No,Yes,,,Other,The Reaper,LEGO,No,Mega Stacked Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2056581976079843330,2026-05-19,2055294377148276737,| PC/PSN/XBOX | 4 SKINS | Yulejacket | Santa Dogg | Renegade Raider | PJ Patroller | 400 VBUCKS | FozJv |,2055299899192066050,No,No,Yes,,,rambler.ru,,PSN,No,Others,,,,,,,,,,,,,,,,,,,No,
2050600023201689601,2026-05-02,2049905627087933442,[PC/PSN/XBOX] 107 skins | Spider-Gwen | General Grievous | Snap | The Cube Queen | Malik | Geralt of Rivia | Dynamo TNTina | Chord Kahele Z2716,2049905651284873217,No,No,Yes,,,rambler.ru,,IOS,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2054050376985112578,2026-05-12,2049791668707704833,[PC/PSN/XBOX/Nintendo] 1 skins | Galaxy | Galactic Disc | Neon Wings | Clawz Retro | Trail Tote |,2049791692200001537,No,No,Yes,,,Other,Galaxy,Steam,No,Others,,,,,,,,,,,,,,,,,,,No,
2054617677150748673,2026-05-14,2054401904114831362,[PC/PSN/XBOX] FA / 164 SKINS / TRAVIS SCOTT / THE REAPER / NEO VERSA / ELITE AGENT / GOLD MIDAS / GOLD MEOWSCLES / SUB COMMANDER / OG STW,2054401933126832130,No,No,Yes,,,Other,The Reaper,Android,,Linkable to PSN or Xbox,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2052493580196581377,2026-05-08,2051894469258461186,112 skins | OG STW | IKONIK | The Reaper | Glow | Elite Agent | Lina Scorch | Rogue Agent | Vivi Chroma | Valor | Sentinel | Gear Specialist May,2051894487809867778,No,No,Yes,,,Other,Elite Agent,LEGO,No,Rare Skin Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2053218591042781186,2026-05-10,2052045732395343873,[PC/XBOX] 72 skins | OG STW | Black Knight | Sparkle Specialist | The Reaper | Blue Squire | Royale Knight | Elite Agent | 350 VB,2052045759519907842,No,No,Yes,,,Other,Black Knight,PSN,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2052430284271235073,2026-05-08,2051748515842703362,[PC/XBOX] FA 86 SKINS | THE REAPER | TAKE THE L | RAMBUNCTIOUS | HYPE | ELITE AGENT | TRAILBLAZER | RUST LORD | WINGMAN | VALOR |,2052166277782126594,Yes,No,Yes,,,Outlook/Hotmail,Elite Agent,PSN,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2057766850808877057,2026-05-22,2057174247634698241,FA - [PC/PSN/XBOX] 259 skins | OG STW | IKONIK | Honor Guard | Neo Versa | Gold Meowscl| WORLD CUP | Merry Mint Axe | OG Paradigma | Major Lazer,2057174283198201857,No,No,Yes,,,Other,Marshmello,LEGO,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2056379825480663042,2026-05-18,2056070758890864642,Fortnite Account [PC] 196 skins | Raz | The Imagined | Zeus | Paradigm (Reality-659) | Renzo the Destroyer | The Foundation | The Ageless | Roni,2056072438138580993,Yes,No,Yes,,,rambler.ru,Others,Switch,No,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2056421058987577346,2026-05-19,2056418257986973698,[PC/PSN/XBOX] 6 Skins | Frozen Raven | Frozen Red Knight | Love Ranger | Rift Drift | Skulldrifter | FN108-123,2056418285950398466,No,Yes,Yes,,,Gmail,,Switch,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2057537290069270530,2026-05-22,2057040974794186754,144 Skins | OG STW | Lara Croft | Midas | Backlash | The Ice King | Lynx | Hybrid | Luxe | Reaper | Spider-Man,2057040999100178434,Yes,No,Yes,,,rambler.ru,Lara Croft,PC,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2057466536898486273,2026-05-21,2057084541948768257,[PC/Nintendo] 189 skins | The Reaper | Parental Controls |  Elite Agent | Blue Team Leader | Take The L |,2057084563574599681,No,No,Yes,,,Other,The Reaper,Switch,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2058316646745243650,2026-05-24,2057235722390798337,[ALL PLATFORMS]-Unchained Ramirez-Renegade Raider-Catwoman Comic Book Outfit-Chill Challenger-Shadow Midas-,2057235767731224578,No,No,Yes,,,Other,Psycho Bandit,LEGO,No,Rare Skin Account,,,,,Standard Edition,,,,,,,,,,,,,,No,
2056099190127169537,2026-05-18,2055596380926562306,144 Skins | OG STW | Take The L | Hime | Raven | Ragnarok | Luxe | Rogue Agent | Reaper | Raptor | Lara Croft | Midas,2055596407426174977,Yes,No,Yes,,,rambler.ru,Lara Croft,PC,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2057817887042576386,2026-05-22,2055912012452524033,Fortnite Account [PC] 74 skins | Omegarok | Joltara | Spectra Knight | Valeria | Peter Griffin | Poseidon | Luke Skywalker | War Machine | Peelv,2055912040583720961,No,No,Yes,,,rambler.ru,Others,PC,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2057840314484396034,2026-05-22,2057449472443396097,"[PC,PSN,XBL] 159 Skins / Og Stw / Black Knight / The Reaper / Omega 5 stage / Elite Agent / Havoc / Trailblazer",2057449501837078530,No,No,Yes,,,Other,The Reaper,PC,No,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2058236965245501442,2026-05-24,2057858093625303042,226 skins [All Platforms] Lara Croft | Reaper | Backlash | Peely | Peter Griffin | Take The Elf | 1450 VB | Instant Delivery,2057858171614191617,No,No,Yes,,,Other,,Github,Yes,OG Account,,,,,,,,,,,,,,,,,,,No,
2058309476819881986,2026-05-24,2056781484469043201,Fortnite Account [PC] 44 skins | Spire Assassin | Kymera | Menace | Valeria | Peter Griffin | Predator | Joey | Raz | Mandalorian | Polar Peely ,2056843245096194050,Yes,No,Yes,,,rambler.ru,,PC,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2058873994649784321,2026-05-25,2057035415248429057,[PC/XBOX/Nintendo] 48 skins | The Reaper | Blue Squire | Royale Knight | Elite Agent | Take The L |,2057035443945857025,No,No,Yes,,,Other,The Reaper,PSN,No,Others,,,,,,,,,,,,,,,,,,,No,
2054196796177825793,2026-05-12,2053960224070254594,[PC] 248 skins | OG STW | The Reaper | Blue Squire | Royale Knight | Elite Agent | Blue Team Leader | WORLD CUP | Gold Midas | 650 VB,2053960249911361538,No,No,Yes,,,Other,The Reaper,Xbox,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2055432299824902145,2026-05-16,2048034703801450497,Email Changeable | 78 skins | Renegade Raider | Valeria | Spectra Knight | Omegarok | Peter Griffin | Dark Power Chord | Poseidon,2054098550270017538,No,Yes,Yes,,,rambler.ru,,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2050603379568250882,2026-05-03,2026239280416198658,(PC PSN XBOX) 192 skins | 117 PURCHASED SKINS / Son Goku | Musha | Raptor | Renzo the Destroyer | Optimus Prime | Oppressor | Velocity | Mizuki ,2026239301601628161,No,No,Yes,,,rambler.ru,,PC,,OG Account,,,,,,,,,,,,,,,,,,,No,
2045651113776537602,2026-04-19,2045277511880196097,[PSN/NIN/PC] 117 SKINS | OG STW | BLACK KNIGHT | SPARKLE SPECIALIST | GALAXY | THE REAPER | BLUE SQUIRE | ROYALE KNIGHT | ELITE AGENT,2045278123439505409,No,No,Yes,,,Other,,IOS,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2054520753788395522,2026-05-13,2053572909508640769,[ALL PLATFORMMS]-Omega OG-FULL ACCESS-,2053572932141105153,No,No,Yes,,,Other,Omega,LEGO,No,Rare Skin Account,,,,,Standard Edition,,,,,,,,,,,,,,No,
2054224416230735873,2026-05-12,2052757936115539969,FA / 102 SKINS / OG SKULL TROOPER / THE REAPER / BLUE SQUIRE / ROYALE KNIGHT /,2054038267266678786,No,No,Yes,,,Other,The Reaper,PSN,,OG Account,,,,,,,,,,,,,,,,,,,No,
2054511977370607618,2026-05-13,2051623999062401025,Email Changeable | 82 skins | Paradigm (Reality-659) | Son Goku | Spectra Knight | Nezumi | Twyn | Omegarok | Valeria | The Ageless,2054108337607098369,No,Yes,Yes,,,rambler.ru,,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2055373208124530690,2026-05-16,2054342794969341953,FA / 118 SKINS / SPARKLE SPECIALIST / THE REAPER / BLUE SQUIRE / ROYALE KNIGHT,2054342839835811842,No,No,Yes,,,Other,Sparkle Specialist,PSN,,OG Account,,,,,,,,,,,,,,,,,,,No,
